tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
264,2019-11-10 13:40:11.6910,2019-11-10 13:44:36.4960,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,500.0,Broadway & W 51 St,40.76228826,-73.98336183,16145,Subscriber,1981,1
520,2019-11-05 16:05:53.6860,2019-11-05 16:14:34.0390,3570.0,35 Ave & 37 St,40.7557327,-73.9236611,3522.0,37 St & 24 Ave,40.7701477,-73.9120938,39575,Subscriber,1987,1
616,2019-11-23 10:58:48.8470,2019-11-23 11:09:05.2650,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,38673,Subscriber,1966,2
963,2019-11-10 16:28:19.1130,2019-11-10 16:44:22.7920,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,3292.0,5 Ave & E 93 St,40.7857851,-73.957481,41147,Subscriber,1995,1
313,2019-11-23 12:49:11.1870,2019-11-23 12:54:24.3360,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,29721,Subscriber,1974,1
670,2019-11-06 20:46:37.2260,2019-11-06 20:57:48.1320,285.0,Broadway & E 14 St,40.73454567,-73.99074142,295.0,Pike St & E Broadway,40.71406667,-73.99293911,25465,Subscriber,1974,1
734,2019-11-30 09:51:13.1570,2019-11-30 10:03:27.2140,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,41342,Subscriber,1990,2
476,2019-11-30 14:12:11.0760,2019-11-30 14:20:07.6100,3712.0,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,362.0,Broadway & W 37 St,40.75172632,-73.98753523,18619,Subscriber,1988,1
660,2019-11-30 17:43:27.1990,2019-11-30 17:54:27.9150,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,31405,Subscriber,1987,2
696,2019-11-07 09:20:30.3680,2019-11-07 09:32:06.3750,363.0,West Thames St,40.70834698,-74.01713445,347.0,Greenwich St & W Houston St,40.728846,-74.008591,30479,Subscriber,1985,1
595,2019-11-06 08:14:22.7240,2019-11-06 08:24:17.8960,3499.0,2 Ave & E 122 St,40.8006721,-73.9349,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,15680,Subscriber,1975,2
131,2019-11-30 13:49:53.8560,2019-11-30 13:52:05.0990,372.0,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,25918,Subscriber,1962,1
693,2019-11-06 14:57:04.8330,2019-11-06 15:08:38.4440,3766.0,Sharon St & Olive St,40.715353,-73.93856,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,25904,Subscriber,1988,1
394,2019-11-12 00:12:45.0650,2019-11-12 00:19:20.0560,268.0,Howard St & Centre St,40.71910537,-73.99973337,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,14717,Subscriber,1978,2
594,2019-11-26 17:25:49.7520,2019-11-26 17:35:43.8400,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,15309,Subscriber,1979,1
1219,2019-11-15 12:40:40.3600,2019-11-15 13:00:59.6290,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,3697.0,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852,30757,Subscriber,1960,2
1022,2019-11-17 13:37:55.7280,2019-11-17 13:54:57.9510,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,34186,Subscriber,1960,2
489,2019-11-06 09:13:53.6170,2019-11-06 09:22:03.0320,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,21675,Subscriber,1983,1
126,2019-11-05 17:59:50.6660,2019-11-05 18:01:57.6400,274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18050,Subscriber,1983,1
996,2019-11-20 17:34:48.2070,2019-11-20 17:51:24.4290,379.0,W 31 St & 7 Ave,40.749156,-73.9916,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,41945,Subscriber,1975,2
178,2019-11-28 18:06:06.1860,2019-11-28 18:09:04.7100,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,17962,Subscriber,1965,1
444,2019-11-12 13:28:42.2870,2019-11-12 13:36:06.6210,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,2022.0,E 60 St & York Ave,40.759107,-73.959223,18218,Subscriber,1982,1
314,2019-11-19 09:00:19.2900,2019-11-19 09:05:33.7380,3145.0,E 84 St & Park Ave,40.77862688,-73.95772073,3362.0,Madison Ave & E 82 St,40.7781314,-73.96069399,14765,Subscriber,1980,2
297,2019-11-01 19:53:51.1010,2019-11-01 19:58:48.1930,456.0,E 53 St & Madison Ave,40.7597108,-73.97402311,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,25817,Subscriber,1968,1
112,2019-11-01 07:37:46.6790,2019-11-01 07:39:39.5860,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,3815.0,E 51 St & 2 Ave,40.755293,-73.967641,18031,Subscriber,1969,1
1953,2019-11-20 08:00:06.0520,2019-11-20 08:32:39.6780,3505.0,Lexington Ave & E 127 St,40.805726,-73.936322,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,34344,Subscriber,1973,1
435,2019-11-19 19:40:36.8410,2019-11-19 19:47:52.5960,3402.0,Court St & State St,40.6902375,-73.99203074,3382.0,Carroll St & Smith St,40.680611,-73.99475825,33234,Subscriber,1969,1
557,2019-11-05 18:53:21.8580,2019-11-05 19:02:39.5960,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,373.0,Willoughby Ave & Walworth St,40.69331716,-73.95381995,25492,Subscriber,1987,1
798,2019-11-04 18:18:54.3570,2019-11-04 18:32:13.3220,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,40686,Subscriber,1970,1
304,2019-11-15 19:19:02.3360,2019-11-15 19:24:07.2030,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,40288,Subscriber,1978,1
342,2019-11-17 11:30:12.3190,2019-11-17 11:35:55.2650,3812.0,University Pl & E 14 St,40.734814,-73.992085,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,34398,Subscriber,1988,1
984,2019-11-20 20:00:46.4370,2019-11-20 20:17:10.7470,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,41362,Subscriber,1995,1
971,2019-11-11 12:39:40.0110,2019-11-11 12:55:51.5530,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,38689,Subscriber,1991,2
871,2019-11-01 16:20:26.6950,2019-11-01 16:34:57.9690,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3367.0,5 Ave & E 103 St,40.7922553,-73.95249933,33960,Subscriber,1978,2
694,2019-11-26 12:24:35.3150,2019-11-26 12:36:09.9290,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,27989,Subscriber,1958,1
263,2019-11-13 19:06:15.1220,2019-11-13 19:10:38.3980,146.0,Hudson St & Reade St,40.71625008,-74.0091059,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,39019,Subscriber,1967,2
427,2019-11-27 14:42:18.6610,2019-11-27 14:49:25.7410,3150.0,E 85 St & York Ave,40.77536905,-73.94803392,3351.0,E 102 St & 1 Ave,40.7869946,-73.94164802,31303,Subscriber,1986,1
757,2019-11-13 18:38:37.8580,2019-11-13 18:51:15.0140,3712.0,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,33346,Subscriber,1989,1
593,2019-11-04 17:33:30.1230,2019-11-04 17:43:23.5390,278.0,Concord St & Bridge St,40.69766564,-73.98476437,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,30783,Subscriber,1980,2
1540,2019-11-04 12:15:01.8510,2019-11-04 12:40:41.8970,3709.0,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,41977,Customer,1969,0
364,2019-11-20 22:13:56.5320,2019-11-20 22:20:01.2940,350.0,Clinton St & Grand St,40.71559509,-73.9870295,302.0,Avenue D & E 3 St,40.72082834,-73.97793172,39977,Subscriber,1955,1
840,2019-11-03 08:39:22.5990,2019-11-03 08:53:23.3470,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,426.0,West St & Chambers St,40.71754834,-74.01322069,20071,Customer,1985,1
327,2019-11-15 08:53:43.4400,2019-11-15 08:59:10.5050,3725.0,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,40089,Subscriber,1981,1
809,2019-11-11 06:56:29.4210,2019-11-11 07:09:59.0750,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,19628,Subscriber,1994,1
1149,2019-11-04 07:20:08.6050,2019-11-04 07:39:17.7140,3507.0,Park Ave & E 124 St,40.8045555,-73.9396861,3295.0,Central Park W & W 96 St,40.79127,-73.964839,38586,Subscriber,1977,2
1188,2019-11-03 16:50:25.1470,2019-11-03 17:10:13.4270,3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,33783,Subscriber,1987,2
700,2019-11-25 08:49:50.1260,2019-11-25 09:01:31.0030,3071.0,Boerum St & Broadway,40.70538077,-73.94976519,3112.0,Milton St & Franklin St,40.72906,-73.95779,40768,Customer,1995,1
1335,2019-11-27 11:39:43.8470,2019-11-27 12:01:59.5650,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,3674.0,Jay St & York St,40.70140317257725,-73.98672670125961,39023,Customer,1991,1
581,2019-11-28 12:07:43.4230,2019-11-28 12:17:25.3470,212.0,W 16 St & The High Line,40.74334935,-74.00681753,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,21310,Subscriber,1967,1
600,2019-11-01 18:31:21.9550,2019-11-01 18:41:22.1810,401.0,Allen St & Rivington St,40.72019576,-73.98997825,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,31158,Customer,1999,1
589,2019-11-04 16:12:00.4410,2019-11-04 16:21:49.6940,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,3002.0,South End Ave & Liberty St,40.711512,-74.015756,38917,Subscriber,1961,2
591,2019-11-19 14:41:47.0660,2019-11-19 14:51:38.5540,3712.0,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,40404,Subscriber,1987,1
139,2019-11-15 18:00:18.8700,2019-11-15 18:02:38.5820,3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,41083,Subscriber,1986,2
699,2019-11-01 18:31:16.6400,2019-11-01 18:42:56.5040,3467.0,W Broadway & Spring St,40.72494672359416,-74.00165855884552,3737.0,Stanton St & Norfolk St,40.720747,-73.986274,42041,Subscriber,1972,1
528,2019-11-20 10:42:44.0220,2019-11-20 10:51:32.5900,3287.0,W 87 St & West End Ave,40.789622,-73.97757,3356.0,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,29973,Subscriber,1991,2
939,2019-11-14 20:20:15.3030,2019-11-14 20:35:55.2640,3125.0,45 Rd & 11 St,40.74708586,-73.94977234,3124.0,46 Ave & 5 St,40.74731,-73.95451,38549,Customer,1991,1
1505,2019-11-04 08:43:13.2510,2019-11-04 09:08:18.7380,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,32042,Subscriber,1990,1
733,2019-11-14 08:58:40.4120,2019-11-14 09:10:53.7160,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,465.0,Broadway & W 41 St,40.75513557,-73.98658032,32700,Subscriber,1970,1
127,2019-11-26 06:16:02.8480,2019-11-26 06:18:10.7000,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,35262,Subscriber,1975,1
2744,2019-11-11 14:59:12.6730,2019-11-11 15:44:56.7670,3721.0,31 St & Newtown Ave,40.7675487799971,-73.9209334552288,3621.0,27 Ave & 9 St,40.7739825,-73.9309134,41266,Customer,1977,2
522,2019-11-10 14:59:08.5400,2019-11-10 15:07:50.8260,3303.0,Butler St & Court St,40.6849894,-73.99440329,3676.0,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608,34115,Subscriber,1986,1
1202,2019-11-05 07:46:20.2270,2019-11-05 08:06:23.1840,3733.0,Avenue C & E 18 St,40.730563,-73.973984,347.0,Greenwich St & W Houston St,40.728846,-74.008591,40160,Subscriber,1989,1
1588,2019-11-02 22:09:32.8250,2019-11-02 22:36:01.3210,3423.0,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3423.0,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,39017,Customer,1995,1
1256,2019-11-13 19:48:42.3160,2019-11-13 20:09:38.4180,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,31271,Subscriber,1990,1
598,2019-11-21 17:22:33.0860,2019-11-21 17:32:31.2680,376.0,John St & William St,40.70862144,-74.00722156,3256.0,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,15296,Subscriber,1969,2
1989,2019-11-09 10:15:51.9090,2019-11-09 10:49:01.5140,3285.0,W 87 St & Amsterdam Ave,40.78839,-73.9747,497.0,E 17 St & Broadway,40.73704984,-73.99009296,41445,Subscriber,1954,1
652,2019-11-15 13:52:10.2140,2019-11-15 14:03:02.3860,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,40601,Subscriber,1968,1
208,2019-11-22 17:22:04.8130,2019-11-22 17:25:33.2590,3628.0,Lenox Ave & W 117 St,40.8025566,-73.9490782,3500.0,E 115 St & Madison Ave,40.7989445,-73.944846,39822,Subscriber,1986,1
720,2019-11-21 15:57:32.7350,2019-11-21 16:09:33.5890,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,379.0,W 31 St & 7 Ave,40.749156,-73.9916,38967,Subscriber,1963,1
1356,2019-11-10 22:22:34.1120,2019-11-10 22:45:10.3760,401.0,Allen St & Rivington St,40.72019576,-73.98997825,500.0,Broadway & W 51 St,40.76228826,-73.98336183,18754,Subscriber,1995,1
413,2019-11-22 11:53:53.3050,2019-11-22 12:00:47.0210,3162.0,W 78 St & Broadway,40.78339981,-73.98093133,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,31517,Subscriber,1983,1
317,2019-11-06 07:42:00.0650,2019-11-06 07:47:17.0870,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,35473,Subscriber,1960,2
434,2019-11-27 16:01:06.3790,2019-11-27 16:08:21.3560,399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628,3544.0,Underhill Ave & Pacific St,40.6804836,-73.9646795,39832,Subscriber,1970,1
161,2019-11-24 23:47:13.2690,2019-11-24 23:49:54.3100,347.0,Greenwich St & W Houston St,40.728846,-74.008591,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,40594,Subscriber,1961,1
566,2019-11-21 19:06:12.7140,2019-11-21 19:15:39.5670,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,39000,Subscriber,1966,1
221,2019-11-22 09:09:05.3490,2019-11-22 09:12:46.5960,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,3472.0,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981,16040,Customer,1991,1
284,2019-11-15 21:14:05.9450,2019-11-15 21:18:50.6340,3727.0,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903,3085.0,Roebling St & N 4 St,40.71469,-73.95739,29972,Subscriber,1991,2
282,2019-11-24 16:08:44.3860,2019-11-24 16:13:27.0660,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,21313,Subscriber,1987,1
550,2019-11-20 13:13:08.6290,2019-11-20 13:22:18.9740,3725.0,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,3369.0,E 82 St & East End Ave,40.7724607,-73.9468208,20254,Subscriber,1965,2
156,2019-11-14 10:12:22.3470,2019-11-14 10:14:58.6890,3408.0,Congress St & Clinton St,40.6881529,-73.99520919,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,25896,Subscriber,1993,1
704,2019-11-05 07:32:18.0490,2019-11-05 07:44:02.1480,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103554,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,15040,Subscriber,1987,1
872,2019-11-08 10:57:43.3700,2019-11-08 11:12:15.8610,3306.0,10 St & 7 Ave,40.6662078,-73.98199886,3411.0,Bond St & Bergen St,40.6849668,-73.98620772,35588,Subscriber,1984,1
888,2019-11-01 10:13:19.1050,2019-11-01 10:28:07.3190,401.0,Allen St & Rivington St,40.72019576,-73.98997825,3463.0,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,31623,Subscriber,1983,2
1571,2019-11-21 08:23:27.3740,2019-11-21 08:49:38.6550,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,279.0,Peck Slip & Front St,40.707873,-74.00167,14691,Subscriber,1962,1
1714,2019-11-27 21:03:24.1870,2019-11-27 21:31:58.6360,3400.0,E 110 St & Madison Ave,40.7961535,-73.94782145,3424.0,E 106 St & Lexington Ave,40.791976,-73.945993,29694,Subscriber,1998,1
600,2019-11-21 16:13:27.0300,2019-11-21 16:23:27.0790,3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3556.0,24 St & 41 Ave,40.7527085,-73.9397405,40313,Subscriber,1986,2
686,2019-11-21 11:12:37.6120,2019-11-21 11:24:04.3710,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,26908,Subscriber,1965,1
719,2019-11-04 23:09:00.0230,2019-11-04 23:20:59.6620,3809.0,W 55 St & 6 Ave,40.763189,-73.978434,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,18568,Subscriber,1980,2
243,2019-11-05 08:37:15.5740,2019-11-05 08:41:19.2270,3100.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,31294,Subscriber,1990,1
1212,2019-11-21 10:34:50.3130,2019-11-21 10:55:03.1250,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,27469,Subscriber,1989,1
293,2019-11-04 15:02:32.0640,2019-11-04 15:07:25.6370,458.0,11 Ave & W 27 St,40.751396,-74.005226,494.0,W 26 St & 8 Ave,40.74734825,-73.99723551,20069,Subscriber,1968,2
1109,2019-11-25 15:13:17.0680,2019-11-25 15:31:46.4740,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,3282.0,5 Ave & E 88 St,40.78307,-73.95939,32881,Customer,1992,2
672,2019-11-29 18:51:54.4180,2019-11-29 19:03:06.6430,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,350.0,Clinton St & Grand St,40.71559509,-73.9870295,35247,Subscriber,1984,1
477,2019-11-08 12:51:30.4230,2019-11-08 12:59:27.4330,3398.0,Smith St & 9 St,40.6746957,-73.99785768,3352.0,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819,41998,Subscriber,1995,1
161,2019-11-05 13:13:36.9560,2019-11-05 13:16:18.0340,3412.0,Pacific St & Nevins St,40.6853761,-73.98302136,3409.0,Bergen St & Smith St,40.6867443,-73.99063168,41245,Subscriber,1975,1
611,2019-11-06 07:44:28.6210,2019-11-06 07:54:39.9060,3161.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,40391,Subscriber,1978,1
539,2019-11-11 05:37:26.0740,2019-11-11 05:46:25.8120,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,465.0,Broadway & W 41 St,40.75513557,-73.98658032,41567,Subscriber,1963,1
253,2019-11-05 07:37:46.5090,2019-11-05 07:42:00.4980,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,26908,Subscriber,1987,2
964,2019-11-19 06:50:50.9870,2019-11-19 07:06:55.8880,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,41940,Subscriber,1983,1
930,2019-11-07 16:56:06.2930,2019-11-07 17:11:36.8430,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,33767,Subscriber,1984,1
478,2019-11-14 11:35:37.2070,2019-11-14 11:43:35.9560,3734.0,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,39572,Subscriber,1986,1
1251,2019-11-19 09:35:56.9360,2019-11-19 09:56:47.9560,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,3370.0,E 78 St & 2 Ave,40.7727966,-73.95577801,21454,Subscriber,1973,1
747,2019-11-05 09:34:24.2250,2019-11-05 09:46:52.0030,3712.0,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,14956,Subscriber,1993,1
686,2019-11-17 11:38:53.0490,2019-11-17 11:50:19.1160,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,41725,Subscriber,1995,1
1112,2019-11-26 17:17:54.1010,2019-11-26 17:36:27.0670,3231.0,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,34238,Subscriber,1984,1
1215,2019-11-03 14:47:22.1360,2019-11-03 15:07:37.2900,3725.0,2 Ave & E 72 St,40.7687620293096,-73.95840793848038,3749.0,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,25348,Subscriber,1981,1
582,2019-11-19 16:14:02.5450,2019-11-19 16:23:45.0860,392.0,Jay St & Tech Pl,40.695065,-73.987167,3429.0,Hanson Pl & Ashland Pl,40.68506807308177,-73.97790759801863,26788,Subscriber,1968,1
165,2019-11-26 14:31:46.5880,2019-11-26 14:34:32.3530,3142.0,1 Ave & E 62 St,40.7612274,-73.96094022,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,39396,Subscriber,1970,1
1222,2019-11-23 12:34:19.2460,2019-11-23 12:54:41.6700,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,41603,Customer,1969,0
198,2019-11-19 19:47:26.4920,2019-11-19 19:50:44.8530,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,29357,Subscriber,1990,1
1083,2019-11-07 06:20:37.6120,2019-11-07 06:38:41.1530,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,27081,Subscriber,1986,1
472,2019-11-11 18:50:03.5110,2019-11-11 18:57:56.3880,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,41066,Subscriber,1976,1
247,2019-11-11 17:37:58.1330,2019-11-11 17:42:05.7610,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,517.0,Pershing Square South,40.751581,-73.97791,26831,Customer,1986,1
486,2019-11-27 06:04:05.8450,2019-11-27 06:12:12.2770,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,40778,Subscriber,1979,2
542,2019-11-26 08:51:47.5890,2019-11-26 09:00:49.7370,533.0,Broadway & W 38 St,40.75299641,-73.98721619,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,41944,Customer,1962,1
1033,2019-11-21 09:43:56.5750,2019-11-21 10:01:09.6100,502.0,Henry St & Grand St,40.714211,-73.981095,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,33238,Subscriber,1988,1
1220,2019-11-26 07:50:54.7670,2019-11-26 08:11:14.8290,2009.0,Catherine St & Monroe St,40.71117444,-73.99682619,2012.0,E 27 St & 1 Ave,40.739445,-73.976806,38515,Subscriber,2003,1
384,2019-11-05 19:10:45.9190,2019-11-05 19:17:10.7270,229.0,Great Jones St,40.72743423,-73.99379025,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,41614,Subscriber,1978,1
840,2019-11-14 08:27:31.7150,2019-11-14 08:41:32.3660,2022.0,E 60 St & York Ave,40.759107,-73.959223,3369.0,E 82 St & East End Ave,40.7724607,-73.9468208,40366,Subscriber,1985,1
484,2019-11-01 18:25:12.6460,2019-11-01 18:33:17.6220,3150.0,E 85 St & York Ave,40.77536905,-73.94803392,3135.0,E 75 St & 3 Ave,40.77112927,-73.95772297,20614,Subscriber,1964,1
304,2019-11-27 12:44:54.7520,2019-11-27 12:49:59.5200,3102.0,Driggs Ave & Lorimer St,40.72179134,-73.9504154,3116.0,Huron St & Franklin St,40.73266,-73.95826,39208,Subscriber,1992,1
301,2019-11-20 11:33:57.3720,2019-11-20 11:38:58.9480,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,38977,Subscriber,1964,2
209,2019-11-10 11:32:37.7680,2019-11-10 11:36:07.1110,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,3699.0,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,39488,Subscriber,1979,1
1122,2019-11-23 15:44:21.9430,2019-11-23 16:03:04.7730,3368.0,5 Ave & 3 St,40.6728155,-73.98352355,3373.0,3 St & 3 Ave,40.6750705,-73.98775226,38432,Customer,1969,0
749,2019-11-16 09:55:37.0100,2019-11-16 10:08:06.2740,3290.0,E 89 St & York Ave,40.7779453,-73.946041,2022.0,E 60 St & York Ave,40.759107,-73.959223,27838,Subscriber,1985,1
1812,2019-11-01 20:00:39.9050,2019-11-01 20:30:52.3010,3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615,3540.0,Morningside Ave & W 123 St,40.81,-73.9551508,33884,Subscriber,1985,2
1161,2019-11-09 06:24:10.6790,2019-11-09 06:43:32.4500,3043.0,Lewis Ave & Decatur St,40.6814598,-73.934903,3349.0,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,40583,Subscriber,1981,1
